"UserId","TransactionId","TransactionTime","ItemCode","ItemDescription","NumberOfItemsPurchased","CostPerItem","Country"
"-1","6283827","Wed Dec 26 13:17:00 IST 2018","482559","PANTRY WASHING UP BRUSH","3","4.55","United Kingdom"
"280224","6261673","Sat Dec 15 05:44:00 IST 2018","482349","HOMEMADE JAM SCENTED CANDLES","36","2.01","United Kingdom"
"352989","6021180","Sun Jun 03 11:20:00 IST 2018","479871","SET 20 NAPKINS FAIRY CAKES DESIGN ","18","1.18","United Kingdom"
"267813","6175268","Mon Oct 08 05:32:00 IST 2018","470442","MAGNETS PACK OF 4 VINTAGE COLLAGE","144","0.54","Japan"
"371826","5991634","Mon May 07 05:30:00 IST 2018","476868","WRAP DOLLY GIRL","75","0.58","United Kingdom"
"295785","6382860","Wed Feb 13 08:36:00 IST 2019","744891","SET OF 3 BIRD LIGHT PINK FEATHER ","18","0.54","United Kingdom"
"318024","6279493","Mon Dec 24 11:39:00 IST 2018","487200","JUMBO BAG PEARS","60","2.88","United Kingdom"
"283941","6385720","Fri Feb 15 10:55:00 IST 2019","485100","SILVER BELLS TABLE DECORATION","6","1.73","United Kingdom"
"350154","6283915","Fri Dec 28 07:31:00 IST 2018","472269","PACK OF 12 TRADITIONAL CRAYONS","9","0.58","United Kingdom"
"316239","6075058","Fri Jul 20 08:36:00 IST 2018","461769","PACK OF 20 SKULL PAPER NAPKINS","6","1.18","United Kingdom"
"350805","6370166","Sat Feb 09 07:42:00 IST 2019","493353","VINTAGE DOILY TRAVEL SEWING KIT","72","2.7","United Kingdom"
"291102","6154060","Wed Sep 19 09:00:00 IST 2018","470022","LUNCH BAG SPACEBOY DESIGN ","30","2.28","United Kingdom"
"319074","5970019","Sat Apr 14 11:17:00 IST 2018","476637","GREEN REGENCY TEACUP AND SAUCER","18","4.08","United Kingdom"
"262542","6072440","Wed Jul 18 04:19:00 IST 2018","477267","ALARM CLOCK BAKELIKE RED ","12","5.18","Spain"
"-1","6236472","Tue Nov 27 12:37:00 IST 2018","464709","PARTY CONES CANDY DECORATION","15","3.4","United Kingdom"
"-1","5933983","Wed Feb 28 13:08:00 IST 2018","465255","STAR DECORATION RUSTIC","6","1.18","United Kingdom"
"-1","6212998","Sun Nov 11 08:10:00 IST 2018","466851","JIGSAW TREE WITH BIRDHOUSE","3","4.55","United Kingdom"
"313131","6274268","Sat Dec 22 08:37:00 IST 2018","485310","PARISIENNE KEY CABINET ","6","7.94","EIRE"
"260442","5958425","Tue Apr 03 09:49:00 IST 2018","475923","JUMBO BAG DOLLY GIRL DESIGN","30","2.7","Belgium"
"379974","6053113","Wed Jun 27 10:05:00 IST 2018","462630","SWALLOWS GREETING CARD","72","0.58","United Kingdom"
"346920","6112084","Sat Aug 18 09:24:00 IST 2018","460530","JUMBO STORAGE BAG SKULLS","3","2.88","United Kingdom"
"364098","6199215","Mon Oct 29 10:22:00 IST 2018","755391","ROSE FOLKART HEART DECORATIONS","9","1.73","United Kingdom"
"338058","6148263","Sun Sep 16 06:39:00 IST 2018","439194","SET/5 RED RETROSPOT LID GLASS BOWLS","24","4.08","United Kingdom"
"288561","6117199","Tue Aug 21 03:53:00 IST 2018","469560","GLASS JAR ENGLISH CONFECTIONERY","18","4.08","United Kingdom"
"310716","6395675","Tue Feb 19 11:31:00 IST 2019","445872","STRAWBERRY CERAMIC TRINKET POT","36","1.73","United Kingdom"
"267624","6038648","Sun Jun 17 06:58:00 IST 2018","435834","RETROSPOT RED WASHING UP GLOVES","18","2.9","Singapore"
"275919","6255381","Mon Dec 10 09:13:00 IST 2018","486024","ZINC T-LIGHT HOLDER STARS SMALL","144","1.15","United Kingdom"
"347991","6127286","Tue Aug 28 09:14:00 IST 2018","340599","HOUSE SHAPE PENCIL SHARPENER","144","0.09","United Kingdom"
"302421","5927845","Mon Feb 26 05:07:00 IST 2018","1788864","S/4 VALENTINE DECOUPAGE HEART BOX","72","1.73","United Kingdom"
"333081","6016043","Tue May 29 16:18:00 IST 2018","450030","SET/3 RED GINGHAM ROSE STORAGE BOX","6","5.18","United Kingdom"
"366870","5912049","Fri Feb 18 05:57:00 IST 2028","473613","PLASTERS IN TIN SKULLS","36","2.28","United Kingdom"
"341124","6081746","Tue Jul 24 06:18:00 IST 2018","486171","ZINC SWEETHEART SOAP DISH","18","3.44","United Kingdom"
"310065","6333030","Tue Jan 22 15:53:00 IST 2019","484680","RED METAL BOX TOP SECRET","9","11.39","United Kingdom"
"-1","5911774","Sat Feb 17 12:57:00 IST 2018","460908","SET OF 6 CAKE CHOPSTICKS","3","3.47","United Kingdom"
"357315","6333305","Wed Jan 23 06:45:00 IST 2019","474096","SWALLOW WOODEN CHRISTMAS DECORATION","36","1.18","United Kingdom"
"332262","6390604","Sun Feb 17 10:50:00 IST 2019","478611","T-LIGHT GLASS FLUTED ANTIQUE","72","1.73","United Kingdom"
"305025","6114185","Sun Aug 19 08:34:00 IST 2018","482580","PANTRY SCRUBBING BRUSH","3","2.28","United Kingdom"
"-1","5914073","Fri Feb 18 11:34:00 IST 2028","464289","FULL ENGLISH BREAKFAST PLATE","3","10.52","United Kingdom"
"316365","6141465","Sun Sep 09 07:44:00 IST 2018","479640","ROUND CAKE TIN VINTAGE RED","6","10.98","United Kingdom"
"380478","5920750","Wed Feb 21 08:20:00 IST 2018","468993","RETROSPOT PARTY BAG + STICKER SET","3","2.28","United Kingdom"
"266028","5969843","Sat Apr 14 09:27:00 IST 2018","-1","POSTAGE","21","24.84","Germany"
"339381","6101645","Mon Aug 06 13:12:00 IST 2018","468888","ROUND SNACK BOXES SET OF 4 FRUITS ","6","4.08","United Kingdom"
"364161","5915591","Mon Feb 19 08:46:00 IST 2018","440223","APPLE BATH SPONGE","6","1.73","United Kingdom"
"354417","6307554","Fri Jan 11 12:15:00 IST 2019","491673","DECORATIVE VINTAGE COFFEE  BOX","3","6.84","United Kingdom"
"300426","6290383","Mon Dec 31 09:23:00 IST 2018","494718","LANDMARK FRAME LONDON BRIDGE ","9","17.25","United Kingdom"
"342636","6268328","Tue Dec 18 09:48:00 IST 2018","458472","CHOCOLATE CALCULATOR","36","2.28","United Kingdom"
"262311","6312548","Sun Jan 13 08:18:00 IST 2019","468720","BIRDS MOBILE VINTAGE DESIGN","9","8.22","France"
"-1","6175081","Sun Oct 07 12:25:00 IST 2018","452130","DAIRY MAID TOASTRACK","3","4.55","United Kingdom"
"322959","6112733","Sat Aug 18 11:06:00 IST 2018","489447","SET OF 60 PANTRY DESIGN CAKE CASES ","72","0.76","United Kingdom"
"-1","6099621","Sun Aug 05 11:52:00 IST 2018","461748","PACK OF 6 SKULL PAPER PLATES","3","2.25","United Kingdom"
"355551","6352995","Fri Feb 01 10:43:00 IST 2019","490224","JUMBO BAG 50'S CHRISTMAS ","6","2.88","United Kingdom"
"-1","6244315","Mon Dec 03 11:22:00 IST 2018","449001","MINI WOODEN HAPPY BIRTHDAY GARLAND","3","2.25","United Kingdom"
"350889","6098180","Sun Aug 05 07:45:00 IST 2018","477309","ALARM CLOCK BAKELIKE ORANGE","24","5.18","United Kingdom"
"315798","5907495","Fri Feb 16 06:54:00 IST 2018","444654","POTTERING IN THE SHED METAL SIGN","3","2.7","United Kingdom"
"279657","6051375","Tue Jun 26 08:42:00 IST 2018","476679","ROSES REGENCY TEACUP AND SAUCER ","18","4.08","United Kingdom"
"261009","5918033","Tue Feb 20 08:05:00 IST 2018","477792","SET 7 BABUSHKA NESTING BOXES","72","10.56","Denmark"
"300006","6045347","Sat Jun 23 04:16:00 IST 2018","462567","TEA PARTY BIRTHDAY CARD","36","0.58","United Kingdom"
"273021","6387480","Sat Feb 16 10:51:00 IST 2019","467985","HANGING HEN ON NEST DECORATION","36","2.28","United Kingdom"
"351645","6008420","Tue May 22 08:16:00 IST 2018","435204","RED RETROSPOT CHARLOTTE BAG","300","1.0","United Kingdom"
"-1","6192274","Mon Oct 22 12:56:00 IST 2018","482895","TRAVEL CARD WALLET SUKI","3","1.15","United Kingdom"
"-1","6116902","Mon Aug 20 11:22:00 IST 2018","1774689","SET OF 4 ENGLISH ROSE PLACEMATS","3","10.3","United Kingdom"
"267708","6255733","Mon Dec 10 11:21:00 IST 2018","435078","RED RETROSPOT SHOPPER BAG","30","1.73","United Kingdom"
"-1","6152718","Tue Sep 18 12:30:00 IST 2018","466368","WOOD STAMP SET THANK YOU","9","1.15","United Kingdom"
"326823","6095738","Sat Aug 04 07:44:00 IST 2018","315756","ASSORTED COLOURS SILK FAN","72","1.15","United Kingdom"
"364791","6358242","Sun Feb 03 09:25:00 IST 2019","1662360","HEART SHAPE WIRELESS DOORBELL","3","2.9","United Kingdom"
"350910","5911202","Sat Feb 17 09:13:00 IST 2018","469035","HEART DECORATION PAINTED ZINC ","6","0.9","United Kingdom"
"300132","6230356","Sat Nov 24 08:51:00 IST 2018","486675","REGENCY MILK JUG PINK ","36","4.49","United Kingdom"
"366429","6393101","Mon Feb 18 12:56:00 IST 2019","1894200","PURPLE SWEETHEART BRACELET","9","5.87","United Kingdom"
"319263","6101359","Mon Aug 06 11:31:00 IST 2018","475881","CHARLOTTE BAG DOLLY GIRL DESIGN","30","1.18","United Kingdom"
"-1","6277568","Sun Dec 23 12:29:00 IST 2018","448917","SMALL CAMPHOR WOOD FIELD  MUSHROOM","3","4.55","United Kingdom"
"-1","5914326","Fri Feb 18 14:36:00 IST 2028","1764126","MAGIC TREE -PAPER FLOWERS","3","2.3","United Kingdom"
"328461","6023853","Tue Jun 05 07:29:00 IST 2018","1785567","FRENCH CHATEAU LARGE PLATTER ","18","2.7","United Kingdom"
"-1","6156623","Sat Sep 22 12:21:00 IST 2018","465822","CAKE STAND VICTORIAN FILIGREE SMALL","3","5.7","United Kingdom"
"381738","6069074","Mon Jul 16 06:15:00 IST 2018","474327","FELTCRAFT HAIRBAND RED AND BLUE","36","1.18","United Kingdom"
"292131","6158196","Mon Sep 24 06:09:00 IST 2018","478464","LANTERN CREAM GAZEBO ","9","6.84","United Kingdom"
"264159","6247065","Tue Dec 04 13:15:00 IST 2018","435099","WOODLAND CHARLOTTE BAG","30","1.18","France"
"373254","6036888","Sat Jun 16 08:55:00 IST 2018","1528842","OCEAN SCENT CANDLE IN JEWELLED BOX","6","5.87","United Kingdom"
"-1","6283827","Wed Dec 26 13:17:00 IST 2018","488376","CHILDRENS CUTLERY SPACEBOY ","3","11.45","United Kingdom"
"296016","6232226","Sun Nov 25 08:32:00 IST 2018","464751","FOOD CONTAINER SET 3 LOVE HEART ","3","5.7","United Kingdom"
"271908","6211271","Wed Nov 07 10:45:00 IST 2018","479094","CARD PARTY GAMES ","36","0.58","United Kingdom"
"269661","5957281","Mon Apr 02 08:38:00 IST 2018","1768788","HEN HOUSE W CHICK STANDING","6","0.58","United Kingdom"
"359037","5919045","Tue Feb 20 10:55:00 IST 2018","477246","ALARM CLOCK BAKELIKE GREEN","6","5.18","Spain"
"364140","6330676","Tue Jan 22 06:45:00 IST 2019","459354","GIN AND TONIC MUG","36","2.28","United Kingdom"
"282933","5947590","Sun Mar 25 04:45:00 IST 2018","997563","ASS FLORAL PRINT MULTI SCREWDRIVER","72","0.58","United Kingdom"
"349692","6203494","Sat Nov 03 06:59:00 IST 2018","477288","ALARM CLOCK BAKELIKE PINK","24","5.18","United Kingdom"
"350406","6295245","Fri Jan 04 09:49:00 IST 2019","474096","SWALLOW WOODEN CHRISTMAS DECORATION","18","1.18","United Kingdom"
"-1","6254237","Sun Dec 09 14:41:00 IST 2018","491148","WOODLAND MINI BACKPACK","3","11.45","United Kingdom"
"-1","5946061","Sat Mar 24 05:43:00 IST 2018","469035","HEART DECORATION PAINTED ZINC ","9","1.77","United Kingdom"
"297339","6158834","Mon Sep 24 08:06:00 IST 2018","445473","PACK OF 72 SKULL CAKE CASES","3","0.76","United Kingdom"
"306726","6088533","Sun Jul 29 09:20:00 IST 2018","456078","RED METAL BEACH SPADE ","6","1.73","United Kingdom"
"275058","6350927","Wed Jan 30 11:54:00 IST 2019","494907","EGG CUP HENRIETTA HEN PINK","72","1.73","United Kingdom"
"-1","6213075","Sun Nov 11 08:26:00 IST 2018","466116","SMALL HEART MEASURING SPOONS","3","2.25","United Kingdom"
"344379","6055159","Sat Jun 30 09:46:00 IST 2018","1788150","LADIES & GENTLEMEN METAL SIGN","6","3.52","United Kingdom"
"319305","6186312","Tue Oct 16 12:07:00 IST 2018","483210","CIRCUS PARADE BABY GIFT SET","3","23.4","United Kingdom"
"262017","6346010","Tue Jan 29 05:51:00 IST 2019","466179","FRYING PAN RED RETROSPOT","24","5.87","Germany"
"325353","6036129","Sat Jun 16 07:28:00 IST 2018","452088","DAIRY MAID TRADITIONAL TEAPOT ","3","9.6","United Kingdom"
"325668","6055533","Sat Jun 30 11:31:00 IST 2018","477960","TRAY, BREAKFAST IN BED","3","17.6","United Kingdom"
"261429","6347506","Tue Jan 29 09:46:00 IST 2019","487998","SET OF 4 KNICK KNACK TINS LONDON ","18","5.73","Belgium"
"310968","6308610","Sat Jan 12 08:21:00 IST 2019","475230","DOLLY GIRL LUNCH BOX","12","2.7","United Kingdom"
"323967","6295322","Fri Jan 04 10:47:00 IST 2019","482139","WRAP CHRISTMAS VILLAGE","75","0.58","United Kingdom"
"267939","6288667","Sun Dec 30 10:49:00 IST 2018","448518","TOAST ITS - HAPPY BIRTHDAY","36","1.73","Netherlands"
"-1","6108025","Mon Aug 13 13:18:00 IST 2018","463911","EMPIRE TISSUE BOX","6","3.4","United Kingdom"
"364644","6334306","Wed Jan 23 08:07:00 IST 2019","492513","OVAL  MINI PORTRAIT FRAME","12","2.7","United Kingdom"
"315924","6174619","Sun Oct 07 09:57:00 IST 2018","1782312","TEATIME FUNKY FLOWER BACKPACK FOR 2","3","23.4","United Kingdom"
"367731","6125295","Mon Aug 27 07:30:00 IST 2018","1500639","HANGING JAM JAR T-LIGHT HOLDER","288","1.0","United Kingdom"
"-1","6162475","Wed Sep 26 12:27:00 IST 2018","478191","CLEAR DRAWER KNOB ACRYLIC EDWARDIAN","84","3.4","United Kingdom"
"339906","6167964","Mon Oct 01 09:55:00 IST 2018","462609","SPACEBOY BIRTHDAY CARD","36","0.58","United Kingdom"
"-1","6358737","Sun Feb 03 11:43:00 IST 2019","212835","COLOURING PENCILS BROWN TUBE","3","3.4","United Kingdom"
"318444","6261332","Fri Dec 14 08:05:00 IST 2018","485016","PETIT TRAY CHIC","9","2.28","United Kingdom"
"-1","6356284","Sun Feb 03 06:41:00 IST 2019","477477","RIBBON REEL CHRISTMAS PRESENT ","6","5.7","United Kingdom"
"315819","6183738","Mon Oct 15 07:45:00 IST 2018","451983","DOORMAT FANCY FONT HOME SWEET HOME","3","10.98","United Kingdom"
"-1","6314803","Mon Jan 14 11:15:00 IST 2019","495159","","9","0.0","United Kingdom"
"321531","6278767","Mon Dec 24 08:24:00 IST 2018","486465","LARGE CERAMIC TOP STORAGE JAR","144","2.01","United Kingdom"
"328776","6068271","Sun Jul 15 08:17:00 IST 2018","486066","TRIPLE HOOK ANTIQUE IVORY ROSE","12","4.55","United Kingdom"
"265629","6081284","Mon Jul 23 10:37:00 IST 2018","444318","MOODY GIRL DOOR HANGER ","36","2.01","Germany"
"273924","5990501","Sat May 05 11:20:00 IST 2018","451647","ELEPHANT, BIRTHDAY CARD, ","36","0.58","United Kingdom"
"312858","5979556","Tue Apr 24 08:21:00 IST 2018","479304","3 TIER SWEETHEART GARDEN SHELF","3","49.62","United Kingdom"
"-1","6195123","Wed Oct 24 12:30:00 IST 2018","451059","WHITE SKULL HOT WATER BOTTLE ","6","10.3","United Kingdom"
"321531","5925150","Sat Feb 24 11:05:00 IST 2018","446418","VICTORIAN SEWING BOX LARGE","-3","15.12","United Kingdom"
"260715","6165940","Sun Sep 30 08:26:00 IST 2018","488061","TREASURE TIN GYMKHANA DESIGN","-3","2.88","Australia"
"-1","6268878","Tue Dec 18 12:08:00 IST 2018","494130","WALL ART ONLY ONE PERSON ","3","14.9","United Kingdom"
"295176","6168052","Mon Oct 01 10:55:00 IST 2018","484092","RECYCLED ACAPULCO MAT TURQUOISE","9","11.39","United Kingdom"
"303576","6253687","Sun Dec 09 08:52:00 IST 2018","480165","HAND WARMER OWL DESIGN","3","2.9","United Kingdom"
"350406","5976366","Sat Apr 21 07:56:00 IST 2018","471786","FAIRY TALE COTTAGE NIGHTLIGHT","3","2.7","United Kingdom"
"285453","6143962","Tue Sep 11 08:23:00 IST 2018","481425","BLUE GIANT GARDEN THERMOMETER","6","8.22","United Kingdom"
"308931","6068931","Sun Jul 15 12:49:00 IST 2018","1769859","CHERRY BLOSSOM DECORATIVE FLASK","9","5.18","United Kingdom"
"275058","6273025","Sat Dec 22 06:57:00 IST 2018","435267","LUNCH BAG  BLACK SKULL.","60","2.28","United Kingdom"
"358449","6152531","Tue Sep 18 10:30:00 IST 2018","468615","200 RED + WHITE BENDY STRAWS","36","1.73","United Kingdom"
"358428","5969337","Sat Apr 14 08:16:00 IST 2018","461475","PACK OF 60 DINOSAUR CAKE CASES","18","0.76","United Kingdom"
"266700","6075465","Fri Jul 20 12:10:00 IST 2018","481971","60 CAKE CASES DOLLY GIRL DESIGN","72","0.76","France"
"345387","6176115","Mon Oct 08 08:45:00 IST 2018","469602","GLASS JAR PEACOCK BATH SALTS","3","4.08","United Kingdom"
"330855","6230840","Sat Nov 24 11:19:00 IST 2018","490560","SET 8 CANDLES VINTAGE DOILY","36","2.7","United Kingdom"
"313131","6255194","Mon Dec 10 08:20:00 IST 2018","442428","VINTAGE BILLBOARD LOVE/HATE MUG","36","1.73","EIRE"
"329133","6230950","Sat Nov 24 12:12:00 IST 2018","489489","SET OF 60 I LOVE LONDON CAKE CASES ","72","0.76","United Kingdom"
"311661","6008706","Tue May 22 09:28:00 IST 2018","435729","ASSORTED COLOUR MINI CASES","18","10.98","United Kingdom"
"351099","6053872","Sat Jun 30 06:21:00 IST 2018","466032","BLUE DINER WALL CLOCK","3","11.73","United Kingdom"
"261072","6132192","Sat Sep 01 09:27:00 IST 2018","445074","PINK  HONEYCOMB PAPER FAN","36","0.9","Norway"
"264012","6288964","Mon Dec 31 04:20:00 IST 2018","1011864","DOORMAT ENGLISH ROSE ","6","11.39","Germany"
"-1","5950747","Mon Mar 26 11:01:00 IST 2018","446670","ANTIQUE CREAM CUTLERY CUPBOARD","3","11.69","United Kingdom"
"347571","6220082","Sat Nov 17 05:38:00 IST 2018","485562","PARTY CHARMS 50 PIECES","36","1.15","United Kingdom"
"-1","6164763","Sat Sep 29 11:49:00 IST 2018","998886","TEA TIME PARTY BUNTING","15","6.84","United Kingdom"
"366324","6130542","Sat Sep 01 05:04:00 IST 2018","476805","WRAP GREEN PEARS ","75","0.58","Canada"
"274869","6004240","Sat May 19 09:35:00 IST 2018","470883","REGENCY CAKESTAND 3 TIER","-15","15.12","United Kingdom"
"-1","6345240","Mon Jan 28 11:23:00 IST 2019","477120","SET OF 3 CAKE TINS PANTRY DESIGN ","18","14.9","United Kingdom"
"362439","5911114","Sat Feb 17 08:55:00 IST 2018","443226","CREAM SLICE FLANNEL CHOCOLATE SPOT ","3","4.08","United Kingdom"
"366513","6356075","Sun Feb 03 05:42:00 IST 2019","478800","ANTIQUE TALL SWIRLGLASS TRINKET POT","12","5.18","United Kingdom"
"259287","6308621","Sat Jan 12 08:25:00 IST 2019","489468","SET OF 60 VINTAGE LEAF CAKE CASES ","72","0.76","Iceland"
"363783","6188259","Fri Oct 19 08:05:00 IST 2018","1786029","BABY BOOM RIBBONS ","9","1.73","United Kingdom"
"311892","6035150","Wed Jun 13 09:22:00 IST 2018","476133","FRENCH GARDEN SIGN BLUE METAL","36","1.73","United Kingdom"
"266994","6208092","Tue Nov 06 05:55:00 IST 2018","482643","CARD BILLBOARD FONT","36","0.58","France"
"-1","6147944","Sat Sep 15 12:18:00 IST 2018","447909","DINOSAURS  WRITING SET ","3","1.15","United Kingdom"
"334110","6365304","Tue Feb 05 12:59:00 IST 2019","474579","CHRISTMAS MUSICAL ZINC STAR","18","0.41","United Kingdom"
"-1","5968864","Sat Apr 14 05:48:00 IST 2018","1519329","SET/6 PURPLE BUTTERFLY T-LIGHTS","9","5.7","United Kingdom"
"317184","5999609","Mon May 14 10:16:00 IST 2018","440832","JAZZ HEARTS PURSE NOTEBOOK","36","1.18","United Kingdom"
"296016","6275368","Sat Dec 22 13:12:00 IST 2018","451185","RETROSPOT HEART HOT WATER BOTTLE","6","14.9","United Kingdom"
"-1","6186587","Tue Oct 16 12:32:00 IST 2018","482160","JAM MAKING SET WITH JARS","3","11.45","United Kingdom"
"369285","6204539","Sat Nov 03 09:30:00 IST 2018","461664","PACK OF 12 PINK PAISLEY TISSUES ","6","0.41","United Kingdom"
"-1","6192505","Tue Oct 23 06:14:00 IST 2018","463806","PAPER CHAIN KIT 50'S CHRISTMAS ","3","9.15","United Kingdom"
"300258","5987245","Tue May 01 08:43:00 IST 2018","460005","MORE BUTTER METAL SIGN ","36","2.56","United Kingdom"
"310716","5960592","Sat Apr 07 05:52:00 IST 2018","786408","CERAMIC CAKE DESIGN SPOTTED MUG","18","2.06","United Kingdom"
"306726","6201404","Wed Oct 31 07:15:00 IST 2018","470610","MONEY BOX HOUSEKEEPING DESIGN","3","1.73","United Kingdom"
"-1","6189887","Sat Oct 20 11:42:00 IST 2018","487389","LUNCH BAG VINTAGE DOILY ","3","5.7","United Kingdom"
"282555","6340532","Sun Jan 27 07:21:00 IST 2019","445872","STRAWBERRY CERAMIC TRINKET POT","36","1.73","United Kingdom"
"261954","6017055","Wed May 30 10:20:00 IST 2018","455658","MOCK LOBSTER FRIDGE MAGNET","36","1.18","Germany"
"-1","6152718","Tue Sep 18 12:30:00 IST 2018","446124","BLUE POLKADOT PLATE ","6","4.55","United Kingdom"
"377748","6146107","Wed Sep 12 11:22:00 IST 2018","465633","METAL 4 HOOK HANGER FRENCH CHATEAU","3","4.08","United Kingdom"
"365988","6150738","Mon Sep 17 12:03:00 IST 2018","483588","DRAWER KNOB CRACKLE GLAZE BLUE","18","2.28","United Kingdom"
"358029","6350432","Wed Jan 30 09:18:00 IST 2019","472668","DOORSTOP RETROSPOT HEART","12","5.18","United Kingdom"
"282828","5963430","Sun Apr 08 11:36:00 IST 2018","339276","WRAP PINK FAIRY CAKES ","75","0.58","United Kingdom"
"259854","6339795","Sat Jan 26 11:37:00 IST 2019","482055","36 FOIL STAR CAKE CASES ","18","2.9","Austria"
"283647","6162629","Fri Sep 28 07:50:00 IST 2018","489258","SPOTTY BUNTING","9","6.84","United Kingdom"
"-1","6234327","Mon Nov 26 11:54:00 IST 2018","478611","T-LIGHT GLASS FLUTED ANTIQUE","15","3.4","United Kingdom"
"-1","5978863","Mon Apr 23 09:00:00 IST 2018","452739","STRAWBERRY LUNCH BOX WITH CUTLERY","3","6.85","United Kingdom"
"297276","6085266","Sat Jul 28 04:16:00 IST 2018","489258","SPOTTY BUNTING","36","6.84","EIRE"
"-1","6186620","Tue Oct 16 12:38:00 IST 2018","468405","COFFEE MUG PINK PAISLEY DESIGN","3","6.85","United Kingdom"
"374661","6320017","Wed Jan 16 11:08:00 IST 2019","443877","BLACK RECORD COVER FRAME","6","5.18","United Kingdom"
"-1","5992448","Mon May 07 07:10:00 IST 2018","460488","JUMBO BAG SCANDINAVIAN PAISLEY","3","5.7","United Kingdom"
"374661","5906824","Wed Feb 14 10:35:00 IST 2018","1771392","SILVER CHRISTMAS TREE BAUBLE STAND ","3","23.4","United Kingdom"
"275415","6370474","Sat Feb 09 08:38:00 IST 2019","487326","LUNCH BAG APPLE DESIGN","60","2.28","United Kingdom"
